taxon,species,U1,U1,U1,U1,U1,U2,U2,U2,U2,U2,U3,U3,U3,U3,U3,C1,C1,C1,C1,C1,C2,C2,C2,C2,C2,C3,C3,C3,C3,C3,C4,C4,C4,C4,C4,L1,L1,L1,L1,L1,L2,L2,L2,L2,L2,L3,L3,L3,L3,L3
fish,Pleuronectes platessa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Pomatoschistus microps,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14177,10980,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,9952,0,0
fish,Pomatoschistus minutus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Rutilus rutilus,1718,7134,6050,27756,9837,16811,16772,20878,20665,15263,29953,5009,6789,18462,5488,0,0,0,0,20788,0,18459,767,0,1215,0,0,0,6381,0,0,11206,0,0,12551,0,0,9344,0,0,0,0,0,0,0,0,0,0,0,0
fish,Salmo salar,0,0,0,425,0,0,219,0,192,0,0,0,1326,0,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Salmo trutta,844,3016,0,0,5302,789,1082,4224,3152,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Scardinius erythrophthalmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Scomber scombrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Solea solea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Sparus aurata,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Sprattus sprattus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3089,0,137,14093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42991,0,0,0,74627,0
fish,Squalius cephalus,0,1731,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Thymallus thymallus,0,528,273,0,177,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
fish,Trisopterus luscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,2
