taxon,species,U1,U1,U1,U1,U1,U2,U2,U2,U2,U2,U3,U3,U3,U3,U3,C1,C1,C1,C1,C1,C2,C2,C2,C2,C2,C3,C3,C3,C3,C3,C4,C4,C4,C4,C4,L1,L1,L1,L1,L1,L2,L2,L2,L2,L2,L3,L3,L3,L3,L3
fish,Limanda limanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8775,3483,0,6109,4515,0,10859,0,0,0,2867,0,3679
fish,Liparis liparis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,2970,0
fish,Lipophrys pholis,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,0
fish,Melanogrammus aeglefinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8538,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Merlangius merlangus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526,0,0,0,0,15375,0,0,8700,0,2508,0,0,0,696,19280,13876,7060,0,0,8776,4505,5963,0,0,0,10122,18898,2532
fish,Osmerus eperlanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Perca fluviatilis,3148,2009,743,1791,4948,0,1104,4723,4238,3263,2142,0,1421,6672,2971,3,5,0,1220,2361,0,0,0,0,0,29,0,10,0,1234,9754,0,0,6273,0,0,7,13,0,0,0,0,0,0,0,23,0,0,0,0
fish,Phoxinus phoxinus,5396,1101,8263,10248,12548,0,1886,3828,7259,4143,4244,5648,1106,1871,5281,529,0,0,0,1975,0,3605,0,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285
fish,Platichthys flesus,0,0,0,0,0,39,24,10,0,6,0,0,0,0,0,0,3148,1013,0,13095,6559,8460,14797,2717,7747,33686,0,26,0,0,0,5504,0,1736,27,1127,17475,37758,578,30146,19030,11505,25,316,1959,6837,5192,82,5389,926
fish,Pomatoschistus microps,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,83,5117,0,0,0,0,0,0,0,0,0,0,0
fish,Pomatoschistus minutus,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,5,0,0,0,0,9,0,0,0,0,0,3,0,0,7560,0,0,0,0,0,0
fish,Pungitius pungitius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343,0,0,0,0,3,0,0,0
fish,Rutilus rutilus,36142,25234,57005,34663,37533,41861,23888,46109,37898,34885,24587,41407,14167,10175,35123,2804,7334,663,3942,7552,8908,0,2484,1838,704,489,0,184,4,17,12736,0,0,0,0,96,35,0,0,51,0,0,0,0,0,323,68,12,80,0
fish,Salmo trutta,0,0,0,469,1084,0,1797,449,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795
fish,Scomber scombrus,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,1212
fish,Scophthalmus rhombus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Solea solea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,0,25,8498,0,9448,0,0,0,13,0,0,0,0,0,585,0,3587,5948,0,0,0,3280,5578,0,0,0,2900,2398,0
fish,Sprattus sprattus,0,0,0,10,0,2,12,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3725,0,0,0,0,0,0,0,6,0,0,2,0,0,0,43,0,0,0,0,20,43,0,0,0,0,0,3602
fish,Squalius cephalus,3510,0,7852,0,0,0,849,993,0,0,0,251,1387,5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Thymallus thymallus,0,0,0,0,0,0,0,0,3553,0,0,0,0,0,3839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Trisopterus luscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
