taxon,species,U1,U1,U1,U1,U1,U2,U2,U2,U2,U2,U3,U3,U3,U3,U3,C1,C1,C1,C1,C1,C2,C2,C2,C2,C2,C3,C3,C3,C3,C3,C4,C4,C4,C4,C4,L1,L1,L1,L1,L1,L2,L2,L2,L2,L2,L3,L3,L3,L3,L3
fish,Platichthys flesus,0,0,0,0,0,0,0,0,0,2,16851,0,20569,0,0,1201,0,40681,940,0,6730,16210,5243,15592,11798,0,26337,5520,19142,18359,6460,0,80778,19516,2077,3782,19054,20990,15719,31725,10311,10260,0,9155,15421,0,38511,28425,12412,1806
fish,Pleuronectes platessa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,3,0,0,0
fish,Pomatoschistus microps,0,0,0,0,3,0,2,0,0,3,1398,0,11146,0,16876,2338,0,2,0,0,0,0,0,0,13953,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,2205,0,3139,2,0,0,0,0,0
fish,Pomatoschistus minutus,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,9531,0,0,0,0,10001,0,0,0,0,0,0,0,9928,0,0,0,0,0,0,0,1501,0,6311
fish,Raja clavata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
fish,Rutilus rutilus,81306,147135,151350,91554,192726,53574,146906,78564,24263,257521,42309,7922,36324,10843,35018,0,10521,0,0,16001,9410,3091,39005,25093,15741,0,36,0,18805,13748,29876,7188,0,29956,3738,0,927,0,0,30398,800,2201,9315,0,3463,0,23,3931,0,0
fish,Salmo salar,0,0,0,0,0,0,0,0,0,0,0,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Salmo trutta,15649,2218,12767,0,22412,17226,0,488,4303,8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15537,0,0,0,0,0,0,0,0,0,0,0,0
fish,Solea solea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,0,0,0,6061,0,11888,0,0,0
fish,Sprattus sprattus,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21495,0,0,10125,14968,2715,0,935,19384,0,0,672,0,11848,0,0,2331,5569,5410,19918,100864,0,18343,5018,9813,76
fish,Squalius cephalus,0,0,0,0,4,0,2669,0,0,9566,0,0,0,0,0,0,0,0,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
fish,Thymallus thymallus,0,0,0,8126,0,0,0,0,0,0,12595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17994,0,0,0,0
fish,Trisopterus luscus,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8962,0,0,0,0,0,0,0,0,4610,0,0
