taxon,species,U1,U1,U1,U1,U1,U2,U2,U2,U2,U2,U3,U3,U3,U3,U3,C1,C1,C1,C1,C1,C2,C2,C2,C2,C2,C3,C3,C3,C3,C3,C4,C4,C4,C4,C4,L1,L1,L1,L1,L1,L2,L2,L2,L2,L2,L3,L3,L3,L3,L3
fish,Phoxinus phoxinus,7967,5358,1774,4674,14176,6353,12546,9185,7301,2137,0,7844,6324,5948,1920,0,482,2750,0,635,0,2528,1612,65,4223,3799,4388,0,0,311,0,5655,5110,0,0,2371,0,0,0,8895,0,0,0,6,0,0,0,0,0,0
fish,Platichthys flesus,0,5,4,0,0,0,0,87,10,0,0,0,0,1034,0,0,0,114,1887,674,0,3429,1033,0,3178,0,0,0,0,1457,0,9534,12191,4105,2901,403,5708,8640,2288,0,0,1590,0,16891,4306,0,3210,0,0,0
fish,Pleuronectes platessa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
fish,Pollachius pollachius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,448,0
fish,Pomatoschistus microps,0,0,0,53,0,0,0,0,0,0,0,32,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0,11,0,0,0,0,0
fish,Pomatoschistus minutus,0,0,0,0,0,0,17,2,0,0,2,0,6,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Rutilus rutilus,9446,8878,4744,21633,13090,15724,16940,20397,17372,7815,4930,8350,22925,12742,14913,5466,2217,9534,2429,130,3807,7098,6430,8181,0,5772,2120,3235,1842,2812,5348,109,15605,1763,5098,2791,0,0,5777,0,0,0,411,0,0,0,0,0,169,0
fish,Salmo salar,0,0,189,0,0,479,853,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,0,0,0,0,0,0,0,0
fish,Salmo trutta,0,75,0,1381,691,754,2900,2532,102,0,0,0,2505,0,2706,0,0,0,0,0,0,0,3626,0,2067,0,2561,0,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,0
fish,Scomber scombrus,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,0,0,0,0,0,0,0
fish,Scophthalmus maximus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148,0
fish,Solea solea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,18,0,0,0,0,0,0,0,0,0,4057,0,0,0,0,0,0,174,2562
fish,Sparus aurata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,0
fish,Sprattus sprattus,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,22,5,2,0,0,0,0,0,0,0,3117,0,0,15,1631,0,0,2378,0
fish,Squalius cephalus,2,13,0,1340,465,0,0,0,506,0,998,1752,0,0,0,2951,0,0,0,0,0,0,0,2244,0,0,0,0,0,0,0,0,0,0,3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Syngnathus rostellatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0
fish,Thymallus thymallus,0,0,0,0,541,0,0,0,892,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Tinca tinca,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,Trisopterus luscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
